"","Data","sp500","uk100","dax","nikkei","wig20","logReturnSP500","logReturnUK100","logReturnDax","logReturnNikkei","logReturnWig20"
"35","2010-02-19",1109.17,NA,7788.28093099224,110.640218579235,766.772335276272,0.00218419524359437,NA,0.0162468686030319,-0.0151773035741085,0.000959422451034087
"36","2010-02-22",1108.01,NA,7736.21651026792,114.052747011734,778.445375266085,-0.00104637431858556,NA,-0.00670741402313091,0.0303773715262743,0.0151088897933898
"37","2010-02-23",1094.6,NA,7573.06756756757,114.768292682927,757.107130787428,-0.0121766138274415,NA,-0.0213145328674695,0.00625421512409385,-0.0277940585470899
"38","2010-02-24",1105.24,NA,7601.88168403953,113.094145043247,759.887024874945,0.00967350622884489,NA,0.003797594393669,-0.0146946357766859,0.00366500713115059
"39","2010-02-25",1102.94,NA,7490.29244516653,113.314189568144,746.395952874071,-0.00208316426355726,NA,-0.0147879651367031,0.00194378528120254,-0.01791354342632
"40","2010-02-26",1104.49,NA,7631.48854961832,113.826776079137,780.822531715389,0.0014043482735504,NA,0.0186750764461152,0.0045133855944961,0.045091664575982
"41","2010-03-01",1115.71,8104.85757121439,7752.38805970149,114.074913087361,789.885081271353,0.0101072835931912,NA,0.0157180146750058,0.00217758022930425,0.0115395762346546
"42","2010-03-02",1118.31,8204.75763016158,7860.33473942033,115.175661971831,815.925205060475,0.00232764359664106,0.0122506027401101,0.0138282606102358,0.0096030934131619,0.0324352221632944
"43","2010-03-03",1118.79,8353.27596618358,7967.51574910983,115.854689265537,829.12710135753,0.000429127001355667,0.0179396083802885,0.0135435507295529,0.0058782687671064,0.0160507719724787
"44","2010-03-04",1122.97,8305.27422990233,7869.7990222705,113.868911335578,823.983810753288,0.0037292170832659,-0.00576303082453755,-0.0123402190687312,-0.017288840916649,-0.00622257969800799
"45","2010-03-05",1138.7,8478.06207418622,8007.30245231608,114.866068461283,839.140970710121,0.0139102995934497,0.0205911323237054,0.0173214069571888,0.00871894140168461,0.0182278320811458
"46","2010-03-08",1138.5,8440.04214963119,8007.50885799945,117.256535223748,849.290654997177,-0.000175654312765339,-0.00449459207208136,2.57768486164878e-05,0.0205973157009334,0.0120227628894733
"47","2010-03-09",1140.45,8401.76964607079,8005.8351468988,117.562020246969,841.966797974114,0.00171131483876152,-0.00454494681523698,-0.000209039549293522,0.00260188292996677,-0.00866089641294554
"48","2010-03-10",1145.61,8451.55828588553,8106.95070326369,116.715501049608,848.045281957531,0.00451432487600645,0.00590848108572217,0.0125511360611057,-0.00722666755884394,0.0071934517710055
"49","2010-03-11",1150.24,8462.27779451642,8108.08260393873,117.701688555347,841.669293544885,0.00403337001699899,0.00126754333140866,0.000139611267574224,0.00841400176774432,-0.00754685882116846
"50","2010-03-12",1149.99,8552.21951961082,8184.34746696035,118.732854776367,854.945677177337,-0.000217369568246362,0.0105724619677687,0.00936206811746487,0.00872269123228264,0.0156507573732867
"51","2010-03-15",1150.51,8415.6010230179,8071.58873393492,118.924676473841,840.279533642366,0.000452075643430305,-0.016103594286383,-0.0138731525676832,0.00161427023263983,-0.017303316828527
"52","2010-03-16",1159.46,8561.20335110434,8217.71263418662,118.708038086802,866.343087933111,0.00774905716149643,0.0171535107626664,0.0179415699545533,-0.00182330490527161,0.0305463909233907
"53","2010-03-17",1166.21,8646.79840686274,8275.10989010989,120.015268864793,879.858707674742,0.00580479513756504,0.00994836738239258,0.0069602989493962,0.0109519582399908,0.0154803295726245
"54","2010-03-18",1165.83,8605.49031569315,8181.12668390257,118.757930805792,860.299032541777,-0.000325894927499348,-0.0047887176910848,-0.0114223233982642,-0.0105317488099299,-0.0224812940531463
"55","2010-03-19",1159.9,8481.11678174722,8093.11417748918,119.557322730285,850.303009194762,-0.00509948519447612,-0.0145582712713637,-0.010816278955657,0.00670871805986994,-0.0116872737019715
"56","2010-03-22",1165.81,8522.63324777291,8117.54338394794,NA,849.334494773519,0.00508232988748158,0.00488322263656471,0.00301397088416877,NA,-0.0011396718698089
"57","2010-03-23",1174.17,8529.20926037282,8117.18602455146,119.196260648302,853.246256991003,0.00714539061821551,0.000771296465208238,-4.40240656356394e-05,NA,0.00459510551437514
"58","2010-03-24",1167.72,8451.74158975886,8047.7078891258,117.414287265226,839.739010989011,-0.00550838537163045,-0.00912413076598106,-0.00859622879526434,-0.0150627864307644,-0.0159570586539486
"59","2010-03-25",1165.73,8482.89395734597,8139.28334439283,116.803473195987,855.815469044761,-0.00170562941776087,0.00367913471068348,0.0113148182933251,-0.00521579108924275,0.0189636370004029
"60","2010-03-26",1166.59,8499.28464977645,8206.02038079914,118.855262162367,856.228771400144,0.000737463160265683,0.00193034096499289,0.00816594275370619,0.0174136622685142,0.000482817387131185
"61","2010-03-29",1173.22,8552.73326344167,8295.4055510644,118.721309703912,860.608054295509,0.00566714198533713,0.00626891069173752,0.010833735810813,-0.00112765725675068,0.0051015825473959
"62","2010-03-30",1173.27,8547.79987944545,8241.58057158191,119.60702737659,869.467476149176,4.26168447411612e-05,-0.000576986002934987,-0.00650967100731492,0.00743278588894114,0.0102417485697925
"63","2010-03-31",1169.43,8619.88162088329,8311.11561318206,118.672445157838,875.894988066826,-0.00327827160034211,0.00839742571142921,0.00840170687067854,-0.00784446097105906,0.0073652792536647
"64","2010-04-01",1178.1,8785.5788346842,8469.92665036675,119.786939384255,901.465654246866,0.00738652065793488,0.0190402569427786,0.0189279993562845,0.00934752342472667,0.0287757363525287
"65","2010-04-02",NA,NA,NA,119.303276955603,NA,NA,NA,NA,-0.00404586265228524,NA
"66","2010-04-05",1187.44,NA,NA,120.221586089907,NA,NA,NA,NA,0.00766779383117466,NA
"67","2010-04-06",1189.44,8822.26800976801,8373.1217356368,120.344746666667,898.841267625297,0.00168287879237816,NA,NA,0.00102392206015711,NA
"68","2010-04-07",1182.45,8778.27544180378,8299.86661331199,121.08974908857,894.409721009812,-0.0058940509348604,-0.00499901150213766,-0.0087873381989283,0.00617148584473171,-0.00494248230143679
"69","2010-04-08",1186.44,8728.3422459893,8243.39521837852,119.586679516008,875.545836370579,0.00336866952301484,-0.00570450924479005,-0.00682714386698891,-0.0124905386275485,-0.0213164662294449
"70","2010-04-09",1194.37,8870.24285275131,8436.42008639309,120.256949661908,888.850986807755,0.00666162299883233,0.0161267148812723,0.0231457581253132,0.00558924073248601,0.0150820977132593
"71","2010-04-12",1196.48,8875.03840245776,8491.63157179731,120.728540772532,906.956949915588,0.00176506309287472,0.000540487327782557,0.00652309932571526,0.00391385980767023,0.020165382152646
"72","2010-04-13",1197.3,8860.00307550361,8483.0905377808,119.768537396716,907.738450205213,0.000685108934049161,-0.00169555065037841,-0.00100632395418998,-0.00798353545151809,0.000861301943990256
"73","2010-04-14",1210.65,8964.19733993195,8570.02457002457,120.134019513241,922.006300661924,0.011088383715693,0.0116914586751058,0.0101957659683105,0.00304692375092408,0.0155957705509557
"74","2010-04-15",1211.67,9011.46349009901,8543.52254209669,121.119359690589,914.914348024904,0.000842167888872147,0.00525891754940133,-0.00309720117514622,0.0081685542355352,-0.00772160504496622
"75","2010-04-16",1192.13,8823.28725038402,8344.67395706764,120.466362847222,902.110276734807,-0.0162579502460369,-0.0211029832567977,-0.0235499125138503,-0.00540593563873504,-0.0140936815674282
"76","2010-04-19",1197.52,8783.79082962736,8313.0176716579,118.047505681203,875.73600552868,0.00451112852565405,-0.00448643287955974,-0.00380080556472251,-0.0202834334994746,-0.0296720886450359
"77","2010-04-20",1207.17,8895.24761611812,8419.66397849462,116.934992490882,890.085564831815,0.00802602564323784,0.0126090865778412,0.0127472395831454,-0.00946897331866037,0.016252916399937
"78","2010-04-21",1205.94,8818.84437596302,8340.53547523427,119.081391603135,883.226947894262,-0.00101943144450267,-0.00862632010424846,-0.00944249994256019,0.0181890617191005,-0.00773541165247238
"79","2010-04-22",1208.67,8717.23342052623,8195.45635711439,117.165222043874,851.304198800343,0.00226123569706882,-0.0115889190085934,-0.0175475220655468,-0.0162221295001279,-0.0368126616134417
"80","2010-04-23",1217.28,8800.19987699877,8377.31531049251,116.160706683695,865.234146509307,0.00709827997413193,0.0094725152291506,0.0219475965810769,-0.00861045809935312,0.0162306348086352
"81","2010-04-26",1212.05,8891.74779786741,8480.1124949779,118.772364642059,886.448373116874,-0.00430572057317224,0.0103491983652528,0.0121962211443538,0.0222341242425523,0.0242227271554478
"82","2010-04-27",1183.71,8541.9512195122,8105.68495854718,120.436734693878,856.327040626794,-0.0236595668930724,-0.0401341711473382,-0.0451580533996516,0.0139158327603708,-0.0345705270800156
"83","2010-04-28",1191.36,8492.87017330495,8034.25326818962,116.036006372809,834.406040268456,0.00644193767368062,-0.00576245337597214,-0.00885160224878234,-0.0372240490624787,-0.0259322172671093
"84","2010-04-29",1206.78,8616.31901840491,8136.79819915254,NA,859.122033898305,0.0128601437088323,0.0144309570824213,0.0126827010232962,NA,0.0291908342511471
"85","2010-04-30",1186.69,8478.30534351145,8155.92183969161,117.832480818414,862.192439164721,-0.0167877364871822,-0.0161473771801166,0.00234750849160648,NA,0.00356751607091965
"86","2010-05-03",1202.26,NA,8132.55967295266,NA,NA,0.0130351999547527,NA,-0.00286855257080099,NA,NA
"87","2010-05-04",1173.6,8188.72578692494,7792.00933973278,NA,799.550136914852,-0.0241271710319833,NA,-0.0427769519581744,NA,NA
"88","2010-05-05",1165.87,8068.16190907718,7637.08023583696,NA,764.795692112765,-0.006608358415364,-0.0148326162420886,-0.0200834029210899,NA,-0.0444405116217403
"89","2010-05-06",1128.15,7773.33037825059,7459.92424242424,117.716156724631,734.041576095276,-0.0328884664728859,-0.0372269952891067,-0.0234701030563365,NA,-0.0410430588316579
"90","2010-05-07",1110.88,7582.91888691534,7285.93829678735,113.175256606246,717.308164518109,-0.0154266289355585,-0.0248004896972098,-0.0235990291788752,-0.0393387145733879,-0.0230601248322344
"91","2010-05-10",1159.73,8003.89243797355,7695.53708439898,112.820869937862,784.591325439632,0.0430347253822658,0.0540297751366925,0.0546943315840362,-0.00313622152980209,0.0896574323256241
"92","2010-05-11",1155.79,7961.50746268657,7627.2233451238,112.358083315346,776.830392624384,-0.00340312655690056,-0.00530961643644368,-0.00891669516204097,-0.00411039546465197,-0.00994093605598945
"93","2010-05-12",1171.67,7981.39362490734,7809.40894165193,111.476083226083,788.059749130254,0.0136459886924936,0.00249467426596972,0.023605415065477,-0.00788087598815146,0.014351869123435
"94","2010-05-13",1157.44,7930.137186223,7827.68248403656,114.581400366814,784.338810017547,-0.012219411759089,-0.00644270077974696,0.00233720584033037,0.0274754229671812,-0.00473282812007891
"95","2010-05-14",1135.68,7648.37959598895,7483.88731002101,113.108216216216,742.253214884761,-0.0189790793056011,-0.0361765272627679,-0.0449141362966401,-0.0129404645709945,-0.055150637728727
"96","2010-05-17",1136.94,7623.55497609735,7522.52944823311,110.585133967156,738.103685578835,0.00110885245144576,-0.00325101468172306,0.00515009335604155,-0.0225593586128685,-0.00560613480775718
"97","2010-05-18",1120.8,7578.66628587748,7493.52404138771,111.272569255839,744.731683410929,-0.014297726886781,-0.00590556076068438,-0.00386325780476859,0.00619710272594975,0.00893968691603675
"98","2010-05-19",1115.05,7454.95013730308,7439.34161490683,110.967755991285,706.705653021443,-0.00514346908467012,-0.0164589727379543,-0.0072568340874053,-0.00274309763853697,-0.0524097501660936
"99","2010-05-20",1071.59,7279.56665231741,7315.64642812617,112.359247227512,678.293493089744,-0.0397557201514536,-0.023806925047511,-0.0167669515261064,0.012461630017313,-0.0410341719082101
"100","2010-05-21",1087.69,7319.54604597369,7327.78126964173,108.753362231855,702.375809935205,0.0149126545593674,0.00547697581652073,0.00165737756811879,-0.0326187159998561,0.0348885276316278
"101","2010-05-24",1073.65,7300.70564516129,7167.50617283951,108.114336361622,706.307865100325,-0.0129921229328991,-0.00257730326937633,-0.0221149983499433,-0.00589324942206293,0.00558260942019206
"102","2010-05-25",1074.03,7130.43729253861,7014.77174316467,104.760686600221,670.544971200709,0.000353870226444286,-0.0235984433060814,-0.0215396053704797,-0.0315107634949339,-0.051960440375189
"103","2010-05-26",1067.95,7242.78320874066,7001.48346303502,105.830851300289,706.224498912946,-0.00567700569477214,0.0156329897261891,-0.00189612473737455,0.0101635034604906,0.0518424024603075
"104","2010-05-27",1103.06,7566.51616661812,7336.14234523662,105.989224848818,726.8700667881,0.032347212928042,0.043727192123642,0.0466910885306628,0.0014953594665803,0.0288145622970912
"105","2010-05-28",1089.41,7499.89881468633,7296.82169591361,107.226578802856,732.601871415635,-0.012451870600624,-0.00884321667108523,-0.00537426919838957,0.0116067179238319,0.00785466845438787
"106","2010-05-31",NA,NA,7340.71384615385,107.148184709883,734.823827782978,NA,NA,0.00599722291619464,-0.000731374301553345,0.00302837556504088
"107","2010-06-01",1070.71,7559.7364568082,7304.0297960679,106.746867443394,715.592540485527,NA,NA,-0.00500986943974446,-0.00375247331214634,-0.0265198529510018
"108","2010-06-02",1098.38,7548.82766705744,7326.31063204312,104.13402732596,719.531530453512,0.0255143871800732,-0.00144405405530179,0.00304584207181335,-0.024781513148552,0.00548942065584246
"109","2010-06-03",1102.83,7617.57053062418,7363.0426851514,107.099384249757,NA,0.00404323627667758,0.00906521554207096,0.00500119084573036,0.0280784343981324,NA
"110","2010-06-04",1064.88,7408.58505564388,7105.62335486959,107.738737758433,677.618554327809,-0.0350174865229151,-0.0278180204407743,-0.0355867632436055,0.00595197342237164,NA
"111","2010-06-07",1050.47,7333.70949074074,7037.24228339888,104.097966324076,672.113610149942,-0.0136244336910964,-0.0101580128526262,-0.00967012005704149,-0.034376761919237,-0.00815713642619187
"112","2010-06-08",1062,7266.11271676301,7020.63643976552,104.217001748252,673.514765489288,0.0109162397542164,-0.00926001098358853,-0.00236249745555739,0.00114284094160944,0.00208253017118931
"113","2010-06-09",1055.69,7393.31298153801,7172.51917545542,103.374548242252,683.294920792368,-0.00595934123908748,0.0173544939447456,0.0214030674751466,-0.0081164973326695,0.014416649281749
"114","2010-06-10",1086.84,7542.24834680382,7333.32122532994,104.428211862552,702.51165810755,0.0290798216120605,0.0199443862737869,0.0221715712588004,0.0101410842646192,0.0277354278313675
"115","2010-06-11",1091.6,7512.99287065328,7323.6013562606,105.906263640332,699.570562974293,0.00437010665932647,-0.00388642234973702,-0.00132631805075256,0.0140545300917232,-0.00419533091973623
"116","2010-06-14",1089.63,7664.84455576838,7480.45920859795,107.835079676926,724.044456492274,-0.00180632077831522,0.0200103279231101,0.0211919860790744,0.0180486223782284,0.0343861291740666
"117","2010-06-15",1115.23,7723.23860272351,7609.426987061,108.052562561469,722.592962996636,0.0232224725928694,0.00758955181761856,0.0170936900489487,0.00201477913100501,-0.00200671427846277
"118","2010-06-16",1114.61,7708.49153789551,7614.89544895449,110.167979864303,722.084532646569,-0.000556093725089468,-0.00191126583769829,0.000718384959547791,0.0193884915393232,-0.000703866949670839
"119","2010-06-17",1116.04,7782.38779440083,7704.30799702897,110.004400440044,713.528769118718,0.00128213766919494,0.00954068719424228,0.0116733959083213,-0.00148592165948269,-0.0119194560438354
"120","2010-06-18",1117.51,7783.63474651645,7701.90782953419,110.222981914424,721.096994869289,0.00131629040070358,0.000160214610380294,-0.000311584303531731,0.0019850533009933,0.0105508992648238
"121","2010-06-21",1113.2,7821.56457564576,7754.73813924831,112.480883322347,730.885179873677,-0.00386424534181096,0.00486118799766899,0.00683596112019202,0.0202778588881571,0.0134827182480679
"122","2010-06-22",1095.31,7767.54996299038,7691.12992270887,111.744640883978,722.499544543633,-0.0162013224449691,-0.00692981357988387,-0.00823632260310347,-0.0065670051335891,-0.011539585139392
"123","2010-06-23",1092.04,7745.31857612923,7636.33230769231,110.361432384342,701.644281154008,-0.00298992153614996,-0.00286618841955466,-0.00715028328374423,-0.012455547584926,-0.0292902360009588
"124","2010-06-24",1073.69,7610.0119367353,7538.8067061144,110.819734345351,697.753314535965,-0.0169461928624246,-0.0176238657261774,-0.0128535157658192,0.00414413780058531,-0.00556093087057974
"125","2010-06-25",1076.76,7598.96099984942,7508.47247990105,109.140103115893,701.822111488008,0.00285521828977409,-0.00145321303111956,-0.00403186076776585,-0.0152724597023983,0.00581434674983861
"126","2010-06-28",1074.57,7655.36603773585,7561.36559007737,108.481871083259,693.75445262408,-0.00203595055754313,0.00739531738326527,0.00701976054843456,-0.00604933433178001,-0.0115618862383329
"127","2010-06-29",1041.24,7399.81930432164,7254.14990859232,108.106517564667,671.356087200212,-0.0315082709470245,-0.033951263206605,-0.0414781011946133,-0.00346605740697381,-0.0328184056553953
"128","2010-06-30",1030.71,7345.18972213923,7297.27217125382,106.150469510126,673.956138528652,-0.0101644254535431,-0.007409942177377,0.00592689685701231,-0.0182594036015331,0.00386535484623884
"129","2010-07-01",1027.37,7288.06490749166,7332.78668002003,104.759516754046,677.201145311382,-0.00324574645514808,-0.00780757340436189,0.0048550151283866,-0.0131902044784997,0.00480330907518134
"130","2010-07-02",1022.58,7354.95591365157,7330.25505716798,104.873632634458,695.276518585675,-0.00467329321950771,0.00913629397504856,-0.000345306645453292,0.00108871990919734,0.0263412934017735
"131","2010-07-05",NA,7299.5308716707,7292.12637913741,105.592297174111,698.019500304692,NA,-0.00756427803576898,-0.00521512376266919,0.00682929853277248,0.0039374048666847
"132","2010-07-06",1028.06,7521.58763823663,7500.29036737786,106.635149023638,719.804664633207,NA,0.0299671558499295,0.0281465475732769,0.00982776037539157,0.0307328363098884
"133","2010-07-07",1060.27,7612.05221615058,7568.6537004294,105.750997150997,717.985279172184,0.0308500615817318,0.0119555713408275,0.00907346948272725,-0.00832593835429307,-0.00253080978895159
"134","2010-07-08",1070.25,7740.22134627047,7661.41152576796,107.845962451934,722.553125484722,0.00936867337267344,0.0166974757767164,0.012181034143973,0.019616688228882,0.00634188107370282
"135","2010-07-09",1077.96,7732.66043989153,7666.84363544432,108.186455981941,725.599328379093,0.00717810000405983,-0.000977310766700157,0.000708770808762083,0.00315224737493747,0.00420702582681098
"136","2010-07-12",1078.75,7762.95072115385,7650.03776435045,107.730001128286,730.560886522627,0.000732597368521937,0.00390953535532113,-0.00219442553601645,-0.00422807543022241,0.00681460363150777
"137","2010-07-13",1095.34,8000.94110503947,7879.76326842306,107.558700800722,744.232873714161,0.0152618539402107,0.0301966634002344,0.0295872769975638,-0.00159135488467133,0.0185414113377078
"138","2010-07-14",1095.17,8019.41688291864,7912.53822629969,110.805882352941,751.418863650664,-0.000155214995905872,0.00230653847862428,0.0041507572463253,0.0297431102372503,0.0096092493348463
"139","2010-07-15",1096.48,8048.32432432433,7951.07318334626,110.856472473389,758.247569587384,0.00119544649557124,0.00359819992389099,0.00485829258502513,0.000456461101533634,0.00904670377469508
"140","2010-07-16",1064.88,7891.76992504207,7810.02068787174,108.691774491682,747.542015484358,-0.0292429320987493,-0.0196434764924032,-0.0178992984282598,-0.0197202042192304,-0.0142194295805496
"141","2010-07-19",1071.25,7840.81632653061,7779.79026411186,NA,747.808614843652,0.00596407417322542,-0.00647748257723002,-0.00387823325677417,NA,0.000356571036533637
"142","2010-07-20",1083.48,7851.29850290254,7693.03854582957,106.363906678866,740.747364457831,0.0113518921953988,0.00133598027352555,-0.011213544515396,NA,-0.00948745421770347
"143","2010-07-21",1069.59,7909.35841043531,7639.81634995536,106.690008048752,754.84667562752,-0.012902685652814,0.00736773479596842,-0.00694227004558989,0.00306121222848521,0.0188550214768286
"144","2010-07-22",1093.67,8106.49885583524,7915.14175257732,105.938419117647,774.958179465328,0.0222636156850378,0.0246194005730072,0.0354040376061562,-0.00706953506999941,0.0262944159304057
"145","2010-07-23",1102.66,8193.42998149291,7961.70432537121,107.918068428882,778.242995382961,0.00818642936836955,0.0106665434850051,0.00586548563358313,0.0185143399897401,0.00422974289246714
"146","2010-07-26",1115.01,8284.74996129432,8044.42857142857,109.275152351386,805.888433088924,0.0111379309558854,0.0110838593849092,0.0103366607232545,0.0124967213863991,0.0349065036308298
"147","2010-07-27",1113.84,8368.16905801622,8069.82579303172,108.103016505407,805.226277372263,-0.00104986886283687,0.0100186393000552,0.00315214617539006,-0.0107844059263549,-0.000821984616792726
"148","2010-07-28",1106.13,8292.56430241621,8024.5974025974,111.644574175824,803.173467728825,-0.00694606773895412,-0.00907586394134796,-0.00562039520694491,0.0322357513581313,-0.00255261263791784
"149","2010-07-29",1101.53,8293.97533947245,8023.41093382161,111.589596040971,810.787162493062,-0.00416731440272589,0.000170142427547759,-0.000147864925427399,-0.000492560219710114,0.00943486613045597
"150","2010-07-30",1101.6,8251.75768989328,8022.92835704032,110.347101700798,806.790988817527,6.35459550943906e-05,-0.00510315754814705,-6.01478969972646e-05,-0.0111969524096613,-0.00494094433972592
"151","2010-08-02",1125.86,8575.00794407372,8290.02635046113,110.741842166165,841.907284768212,0.0217835196296878,0.0384256884998138,0.0327496606915556,0.00357087856057259,0.0426052581011058
"152","2010-08-03",1120.46,8604.08163265306,8342.69276550721,112.957469121417,842.077406549785,-0.0048078727893035,0.00338477964236006,0.00633289009409488,0.019809622094292,0.000202046708653647
"153","2010-08-04",1127.24,8556.25099285147,8328.50565640621,109.932113067655,844.241382729105,0.0060328518604198,-0.00557457302375575,-0.00170199072276489,-0.0271483470631955,0.00256651041418365
"154","2010-08-05",1125.81,8525.23037813791,8350.13843111404,112.451019219569,841.085168917803,-0.00126939055237951,-0.0036320794598339,0.00259407020441849,0.0226547207779557,-0.0037455263469095
"155","2010-08-06",1121.64,8500.54200542005,8312.92164674635,112.799719232569,847.650247779958,-0.00371087658037705,-0.00290011982605343,-0.004466988185726,0.00309610786580272,0.00777518120443865
"156","2010-08-09",1127.79,8603.14835426936,8399.36524728908,111.406475489968,844.213689482471,0.00546806553092072,0.0119982971645634,0.0103450080789624,-0.0124283959078975,-0.00406245791766757
"157","2010-08-10",1121.06,8519.10949136428,8281.18824924252,111.943858415377,819.164966769757,-0.00598529923398416,-0.00981640838572062,-0.0141696707316576,0.00481202739181263,-0.0301201609430954
"158","2010-08-11",1089.47,8203.33124804504,7905.03532434168,109.004480833294,790.664949283529,-0.0285833268406384,-0.0377714940510199,-0.0464865272045767,-0.0266084915252636,-0.0354111888197393
"159","2010-08-12",1083.61,8201.30820744432,7869.638276039,107.292811888568,792.937508036518,-0.00539327977283222,-0.000246642496041005,-0.00448784026972859,-0.0158273333407504,0.00287011465852682
