Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-04-25,81.32,81.69,81.09,81.32
2012-04-26,81.315,81.42,80.67,80.99
2012-04-27,80.98,81.4,80.22,80.27
2012-04-30,80.32,80.38,79.74,79.81
2012-05-01,79.82,80.29,79.65,80.09
2012-05-02,80.09,80.59,80.05,80.13
2012-05-03,80.12,80.54,80.11,80.18
2012-05-04,80.2,80.32,79.8,79.83
2012-05-07,79.74,79.98,79.64,79.89
2012-05-08,79.9,80.06,79.694,79.866
2012-05-09,79.867,79.922,79.416,79.613
2012-05-10,79.614,79.997,79.589,79.879
2012-05-11,79.878,79.974,79.724,79.927
2012-05-14,79.952,80.166,79.665,79.852
2012-05-15,79.841,80.314,79.795,80.228
2012-05-16,80.229,80.531,80.183,80.325
2012-05-17,80.324,80.375,79.121,79.308
2012-05-18,79.311,79.445,78.981,78.988
2012-05-21,79.198,79.429,79.089,79.278
2012-05-22,79.278,80.116,79.256,79.951
2012-05-23,79.95,80.044,79.186,79.431
2012-05-24,79.431,79.606,79.315,79.555
2012-05-25,79.557,79.793,79.473,79.65
2012-05-28,79.648,79.66,79.318,79.465
2012-05-29,79.464,79.618,79.352,79.51
2012-05-30,79.516,79.542,78.85,79.093
2012-05-31,79.089,79.102,78.21,78.37
2012-06-01,78.36,78.666,77.646,78.039
2012-06-04,78.091,78.414,77.97,78.323
2012-06-05,78.333,78.948,78.103,78.74
2012-06-06,78.739,79.26,78.596,79.238
2012-06-07,79.239,79.77,79.192,79.653
2012-06-08,79.65,79.736,79.099,79.471
2012-06-11,79.477,79.703,79.341,79.373
2012-06-12,79.371,79.673,79.151,79.552
2012-06-13,79.551,79.723,79.282,79.419
2012-06-14,79.423,79.458,79.145,79.392
2012-06-15,79.392,79.492,78.594,78.721
2012-06-18,78.917,79.283,78.843,79.099
2012-06-19,79.096,79.097,78.845,78.976
2012-06-20,78.974,79.673,78.785,79.458
2012-06-21,79.458,80.315,79.374,80.204
2012-06-22,80.205,80.55,79.995,80.4
2012-06-25,80.458,80.601,79.423,79.625
2012-06-26,79.625,79.765,79.215,79.487
2012-06-27,79.494,79.848,79.337,79.675
2012-06-28,79.675,79.738,79.206,79.405
2012-06-29,79.408,79.972,79.118,79.78
2012-07-02,79.912,79.959,79.294,79.503
2012-07-03,79.5,79.911,79.397,79.807
2012-07-04,79.818,79.87,79.577,79.859
2012-07-05,79.856,80.077,79.543,79.895
2012-07-06,79.893,79.994,79.473,79.655
2012-07-09,79.645,79.718,79.401,79.538
2012-07-10,79.538,79.57,79.187,79.378
2012-07-11,79.393,79.774,79.122,79.708
2012-07-12,79.699,79.931,79.164,79.266
2012-07-13,79.263,79.377,79.066,79.18
2012-07-16,79.23,79.23,78.676,78.845
2012-07-17,78.852,79.157,78.779,79.059
2012-07-18,79.059,79.139,78.745,78.796
2012-07-19,78.79,78.808,78.428,78.61
2012-07-20,78.615,78.787,78.438,78.48
2012-07-23,78.45,78.515,77.939,78.32
2012-07-24,78.318,78.361,78.086,78.155
2012-07-25,78.152,78.263,78.056,78.126
2012-07-26,78.135,78.297,78.002,78.2
2012-07-27,78.206,78.633,78.062,78.41
2012-07-30,78.455,78.5,78.092,78.15
2012-07-31,78.153,78.285,78.023,78.102
2012-08-01,78.102,78.485,77.907,78.41
2012-08-02,78.413,78.522,78.1,78.228
2012-08-03,78.228,78.755,78.054,78.45
2012-08-06,78.594,78.623,78.126,78.239
2012-08-07,78.24,78.72,78.141,78.579
2012-08-08,78.579,78.638,78.218,78.418
2012-08-09,78.418,78.771,78.277,78.571
2012-08-10,78.566,78.62,78.145,78.249
2012-08-13,78.275,78.358,78.145,78.306
2012-08-14,78.308,78.915,78.296,78.723
2012-08-15,78.721,79.028,78.576,78.953
2012-08-16,78.976,79.386,78.937,79.312
2012-08-17,79.312,79.554,79.215,79.55
2012-08-20,79.543,79.639,79.302,79.468
2012-08-21,79.465,79.503,79.205,79.27
2012-08-22,79.27,79.355,78.264,78.541
2012-08-23,78.542,78.676,78.344,78.523
2012-08-24,78.52,78.705,78.438,78.61
2012-08-27,78.65,78.823,78.616,78.739
2012-08-28,78.74,78.755,78.44,78.519
2012-08-29,78.519,78.768,78.465,78.672
2012-08-30,78.687,78.729,78.482,78.603
2012-08-31,78.602,78.621,78.173,78.38
2012-09-03,78.317,78.38,78.178,78.274
2012-09-04,78.278,78.451,78.263,78.419
2012-09-05,78.417,78.515,78.286,78.386
2012-09-06,78.388,79.013,78.363,78.858
2012-09-07,78.853,78.997,77.999,78.23
2012-09-10,78.217,78.309,78.168,78.249
2012-09-11,78.248,78.255,77.684,77.785
2012-09-12,77.773,77.947,77.722,77.827
2012-09-13,77.827,77.855,77.12,77.473
2012-09-14,77.476,78.376,77.476,78.37
2012-09-17,78.346,78.907,78.149,78.708
2012-09-18,78.708,78.848,78.47,78.758
2012-09-19,78.758,79.191,78.232,78.351
2012-09-20,78.35,78.442,78.004,78.226
2012-09-21,78.225,78.349,78.094,78.119
2012-09-24,78.115,78.145,77.787,77.832
2012-09-25,77.836,77.907,77.646,77.787
2012-09-26,77.786,77.883,77.573,77.715
2012-09-27,77.716,77.736,77.564,77.609
2012-09-28,77.608,78.089,77.42,77.872
2012-10-01,77.953,78.127,77.773,77.985
2012-10-02,77.985,78.195,77.961,78.159
2012-10-03,78.159,78.565,78.11,78.479
2012-10-04,78.477,78.698,78.287,78.475
2012-10-05,78.475,78.851,78.259,78.63
2012-10-08,78.64,78.741,78.065,78.292
2012-10-09,78.287,78.414,78.137,78.242
2012-10-10,78.242,78.353,78.108,78.129
2012-10-11,78.136,78.555,77.929,78.384
2012-10-12,78.375,78.513,78.269,78.4
2012-10-15,78.407,78.829,78.315,78.682
2012-10-16,78.675,78.945,78.673,78.849
2012-10-17,78.849,79.062,78.597,79.039
2012-10-18,79.022,79.433,78.976,79.273
2012-10-19,79.272,79.409,79.121,79.31
2012-10-22,79.266,79.946,79.198,79.915
2012-10-23,79.915,79.988,79.698,79.85
2012-10-24,79.85,79.905,79.673,79.784
2012-10-25,79.784,80.348,79.775,80.337
2012-10-26,80.336,80.359,79.483,79.622
2012-10-29,79.692,79.855,79.51,79.758
2012-10-30,79.758,80.095,79.264,79.583
2012-10-31,79.583,79.938,79.502,79.799
2012-11-01,79.8,80.186,79.792,80.148
2012-11-02,80.148,80.655,80.133,80.458
2012-11-05,80.495,80.543,80.137,80.21
2012-11-06,80.212,80.424,79.946,80.37
2012-11-07,80.37,80.379,79.743,79.93
2012-11-08,79.931,79.98,79.305,79.466
2012-11-09,79.466,79.592,79.058,79.46
2012-11-12,79.422,79.545,79.339,79.533
2012-11-13,79.533,79.622,79.193,79.413
2012-11-14,79.413,80.289,79.377,80.153
2012-11-15,80.154,81.432,80.107,81.111
2012-11-16,81.111,81.42,80.88,81.27
2012-11-19,81.407,81.565,81.069,81.31
2012-11-20,81.308,81.738,81.12,81.675
2012-11-21,81.674,82.534,81.635,82.512
2012-11-22,82.513,82.817,82.244,82.4
2012-11-23,82.435,82.488,82.045,82.41
2012-11-26,82.364,82.602,81.908,82.038
2012-11-27,82.036,82.295,81.841,82.076
2012-11-28,82.073,82.193,81.675,82.065
2012-11-29,82.066,82.196,81.897,82.11
2012-11-30,82.109,82.728,82.032,82.46
2012-12-03,82.383,82.484,81.978,82.163
2012-12-04,82.162,82.195,81.702,81.875
2012-12-05,81.877,82.461,81.779,82.404
2012-12-06,82.404,82.598,82.182,82.394
2012-12-07,82.395,82.806,82.16,82.49
2012-12-10,82.531,82.621,82.106,82.331
2012-12-11,82.333,82.555,82.287,82.519
2012-12-12,82.52,83.275,82.484,83.169
2012-12-13,83.166,83.652,83.144,83.602
2012-12-14,83.602,83.942,83.301,83.46
2012-12-17,84.086,84.193,83.595,83.86
2012-12-18,83.86,84.267,83.804,84.249
2012-12-19,84.254,84.596,83.924,84.08
2012-12-20,84.08,84.434,83.843,84.332
2012-12-21,84.333,84.423,83.842,84.22
2012-12-24,84.364,84.85,84.307,84.819
2012-12-26,85.225,85.701,85.203,85.476
2012-12-27,85.472,86.322,85.465,86.271
2012-12-28,86.274,86.617,85.932,85.993
2012-12-31,85.803,86.662,85.798,86.55
2013-01-02,86.849,87.321,86.849,87.307
2013-01-03,87.307,87.539,86.756,87.426
2013-01-04,87.421,88.388,87.391,88.13
2013-01-07,88.308,88.311,87.338,87.445
2013-01-08,87.448,87.781,86.815,86.84
2013-01-09,86.83,88.053,86.817,88.023
2013-01-10,88.018,89.019,87.952,88.907
2013-01-11,88.915,89.428,88.726,89.17
2013-01-14,89.512,89.625,89.066,89.464
2013-01-15,89.463,89.608,88.272,88.808
2013-01-16,88.802,88.835,87.779,88.552
2013-01-17,88.551,90.11,88.117,89.942
2013-01-18,89.942,90.155,89.62,90
2013-01-21,90.136,90.216,89.321,89.805
2013-01-22,89.805,90.051,88.361,88.742
2013-01-23,88.742,88.772,88.045,88.523
2013-01-24,88.523,90.532,88.399,90.407
2013-01-25,90.409,91.175,90.275,90.85
2013-01-28,91.045,91.233,90.549,90.643
2013-01-29,90.636,90.998,90.312,90.744
2013-01-30,90.744,91.386,90.7,91.07
2013-01-31,91.052,91.787,90.742,91.72
2013-02-01,91.72,92.943,91.602,92.77
2013-02-04,92.802,93.161,91.967,92.065
2013-02-05,92.088,93.763,92.059,93.699
2013-02-06,93.699,94.034,93.265,93.508
2013-02-07,93.508,93.897,93.067,93.7
2013-02-08,93.701,93.712,92.154,92.68
2013-02-11,92.552,94.44,92.437,94.235
2013-02-12,94.231,94.386,92.933,93.211
2013-02-13,93.211,93.759,92.805,93.214
2013-02-14,93.255,93.692,92.659,92.873
2013-02-15,92.873,93.82,92.208,93.48
2013-02-18,93.852,94.19,93.695,93.894
2013-02-19,93.894,93.928,93.281,93.555
2013-02-20,93.554,94.006,93.126,93.688
2013-02-21,93.68,93.843,92.762,92.967
2013-02-22,92.971,93.491,92.912,93.38
2013-02-25,94.168,94.286,90.908,92.157
2013-02-26,92.157,92.725,91.127,91.957
2013-02-27,91.957,92.414,91.12,92.196
2013-02-28,92.196,92.83,91.994,92.612
2013-03-01,92.613,93.663,92.427,93.55
2013-03-04,93.538,93.704,93.156,93.47
2013-03-05,93.47,93.496,92.897,93.338
2013-03-06,93.335,94.097,92.992,93.975
2013-03-07,93.974,95.073,93.791,94.909
2013-03-08,94.908,96.526,94.83,95.99
2013-03-11,96.15,96.634,95.95,96.586
2013-03-12,96.602,96.689,95.623,95.864
2013-03-13,95.864,96.231,95.428,96.025
2013-03-14,96.025,96.562,95.668,96.048
2013-03-15,96.049,96.255,95.06,95.26
2013-03-18,94.842,95.577,94.296,95.356
2013-03-19,95.358,95.727,94.713,95.006
2013-03-20,95.005,96.114,94.81,96.052
2013-03-21,96.051,96.075,94.554,95.063
2013-03-22,95.063,95.071,94.184,94.462
2013-03-25,94.605,94.941,93.516,94.206
2013-03-26,94.207,94.617,93.851,94.614
2013-03-27,94.615,94.888,94.023,94.334
2013-03-28,94.334,94.413,93.858,94.274
2013-03-29,94.272,94.275,93.919,94.159
2013-04-01,94.243,94.355,93.05,93.176
2013-04-02,93.179,93.538,92.552,93.355
2013-04-03,93.357,93.668,92.696,93.063
2013-04-04,93.061,96.387,92.721,96.351
2013-04-05,96.354,97.809,95.799,97.52
2013-04-08,98.301,99.482,98.061,99.461
2013-04-09,99.46,99.64,98.587,99.161
2013-04-10,99.162,99.85,98.898,99.82
2013-04-11,99.8,99.93,99.098,99.78
2013-04-12,99.78,99.78,98.081,98.41
2013-04-15,98.332,98.693,95.784,96.559
2013-04-16,96.572,98.138,96.504,97.767
2013-04-17,97.768,98.412,97.194,98.244
2013-04-18,98.245,98.501,97.624,98.208
2013-04-19,98.207,99.66,98.088,99.45
2013-04-22,99.77,99.87,98.98,99.281
2013-04-23,99.281,99.51,98.471,99.364
2013-04-24,99.366,99.74,99.185,99.51
2013-04-25,99.51,99.55,98.972,99.308
2013-04-26,99.306,99.396,97.549,98.04
2013-04-29,97.953,98.178,97.334,97.818
2013-04-30,97.818,98.107,97,97.367
2013-05-01,97.367,97.655,97.027,97.271
2013-05-02,97.272,98.374,97.075,97.903
2013-05-03,97.903,99.242,97.881,98.98
2013-05-06,99.134,99.434,99.042,99.316
2013-05-07,99.314,99.414,98.815,98.958
2013-05-08,98.958,99.145,98.583,98.939
2013-05-09,98.939,100.79,98.646,100.63
2013-05-10,100.63,101.98,100.54,101.58
2013-05-13,101.77,102.15,101.51,101.75
2013-05-14,101.76,102.43,101.26,102.27
2013-05-15,102.27,102.76,101.85,102.25
2013-05-16,102.25,102.68,101.83,102.22
2013-05-17,102.22,103.3,102.08,103.28
2013-05-20,102.58,102.91,102.17,102.25
2013-05-21,102.25,102.87,102.07,102.5
2013-05-22,102.5,103.73,102.35,103.12
2013-05-23,103.12,103.56,100.84,101.99
2013-05-24,101.99,102.58,100.68,101.09
2013-05-27,101.24,101.3,100.75,101.05
2013-05-28,101.06,102.49,101.05,102.26
2013-05-29,102.26,102.52,100.72,101.12
2013-05-30,101.12,101.79,100.47,100.75
2013-05-31,100.75,101.27,100.22,100.45
2013-06-03,100.55,100.72,98.858,99.434
2013-06-04,99.445,100.42,99.333,100.03
2013-06-05,100.04,100.45,98.966,99.142
2013-06-06,99.147,99.459,95.88,97.42
2013-06-07,97.418,97.774,95.004,97.51
2013-06-10,97.846,99.274,97.706,98.985
2013-06-11,98.985,98.985,95.604,96.028
2013-06-12,96.028,97.011,95.139,95.846
2013-06-13,95.846,95.955,93.795,95.6
2013-06-14,95.616,95.73,93.985,94.04
2013-06-17,94.178,95.209,94.167,94.638
2013-06-18,94.642,95.752,94.422,95.381
2013-06-19,95.381,97.005,94.835,96.295
2013-06-20,96.284,98.286,96.207,97.317
2013-06-21,97.317,98.124,96.866,97.764
2013-06-24,97.952,98.699,97.219,97.705
2013-06-25,97.706,98.06,96.964,97.955
2013-06-26,97.955,98.225,97.241,97.765
2013-06-27,97.767,98.563,97.567,98.425
2013-06-28,98.422,99.442,98.345,99.184
2013-07-01,99.2,99.85,99.18,99.61
2013-07-02,99.61,100.72,99.5,100.62
2013-07-03,100.63,100.85,99.257,99.93
2013-07-04,99.94,100.15,99.485,100.1
2013-07-05,100.1,101.22,99.88,101.21
2013-07-08,101.27,101.53,100.78,100.89
2013-07-09,100.89,101.3,100.77,101.08
2013-07-10,101.08,101.21,99.389,99.53
2013-07-11,99.53,99.64,98.229,98.993
2013-07-12,98.993,99.69,98.668,99.346
2013-07-15,99.244,100.48,99.068,99.94
2013-07-16,99.93,100.07,98.898,99.155
2013-07-17,99.155,99.94,99.043,99.58
2013-07-18,99.58,100.65,99.465,100.53
2013-07-19,100.53,100.86,99.8,100.35
2013-07-22,100.35,100.61,99.289,99.6
2013-07-23,99.6,100.18,99.144,99.473
2013-07-24,99.473,100.43,99.387,100.26
2013-07-25,100.26,100.45,98.876,99.262
2013-07-26,99.262,99.385,97.961,98.27
2013-07-29,98.332,98.332,97.631,97.911
2013-07-30,97.909,98.457,97.757,98.038
2013-07-31,98.038,98.512,97.577,97.793
2013-08-01,97.793,99.56,97.657,99.5
2013-08-02,99.5,99.94,98.663,98.852
2013-08-05,98.974,99.146,98.184,98.252
2013-08-06,98.258,98.579,97.51,97.765
2013-08-07,97.768,97.776,96.322,96.373
2013-08-08,96.373,96.93,95.807,96.598
2013-08-09,96.603,96.959,96.129,96.188
2013-08-12,96.313,97.145,95.918,97.087
2013-08-13,97.081,98.336,97.039,98.232
2013-08-14,98.228,98.423,97.865,98.007
2013-08-15,98.004,98.648,97.035,97.242
2013-08-16,97.257,97.767,97.048,97.531
2013-08-19,97.628,98.117,97.358,97.616
2013-08-20,97.611,97.859,96.912,97.306
2013-08-21,97.307,97.974,97.115,97.702
2013-08-22,97.706,98.808,97.691,98.764
2013-08-23,98.749,99.15,98.39,98.665
2013-08-26,98.613,98.842,98.266,98.425
2013-08-27,98.444,98.524,96.984,97.033
2013-08-28,97.033,97.829,96.806,97.71
2013-08-29,97.703,98.517,97.443,98.315
2013-08-30,98.321,98.469,97.883,98.17
2013-09-02,98.352,99.428,98.271,99.372
2013-09-03,99.369,99.86,99.17,99.56
2013-09-04,99.56,99.81,99.316,99.75
2013-09-05,99.75,100.19,99.57,100.17
2013-09-06,100.17,100.22,98.54,99.059
2013-09-09,99.76,100.1,99.335,99.62
2013-09-10,99.62,100.46,99.474,100.39
2013-09-11,100.39,100.6,99.79,99.97
2013-09-12,99.96,99.99,99.013,99.49
2013-09-13,99.489,99.97,99.193,99.24
2013-09-16,98.81,99.182,98.645,99.09
2013-09-17,99.09,99.382,99,99.124
2013-09-18,99.124,99.333,97.757,98.154
2013-09-19,98.154,99.61,97.982,99.393
2013-09-20,99.393,99.66,99.166,99.33
2013-09-23,99.261,99.354,98.649,98.792
2013-09-24,98.821,99.171,98.472,98.727
2013-09-25,98.727,98.812,98.383,98.442
2013-09-26,98.44,99.129,98.267,98.978
2013-09-27,98.98,99.033,98.092,98.23
2013-09-30,97.777,98.456,97.497,98.242
2013-10-01,98.239,98.717,97.655,98.016
2013-10-02,98.012,98.077,97.143,97.378
2013-10-03,97.373,97.87,96.929,97.222
2013-10-04,97.217,97.477,96.948,97.45
2013-10-07,97.277,97.324,96.56,96.687
2013-10-08,96.696,97.246,96.594,96.881
2013-10-09,96.883,97.637,96.823,97.365
2013-10-10,97.365,98.33,97.348,98.273
2013-10-11,98.276,98.569,97.916,98.546
2013-10-14,98.16,98.684,98.092,98.641
2013-10-15,98.646,98.701,97.989,98.201
2013-10-16,98.211,98.966,98.133,98.784
2013-10-17,98.783,98.999,97.736,97.903
2013-10-18,97.899,98.154,97.553,97.847
2013-10-21,97.921,98.238,97.836,98.174
2013-10-22,98.174,98.481,97.846,98.104
2013-10-23,98.104,98.19,97.154,97.328
2013-10-24,97.322,97.612,97.164,97.319
2013-10-25,97.324,97.485,96.938,97.384
2013-10-28,97.52,97.784,97.441,97.688
2013-10-29,97.683,98.267,97.457,98.159
2013-10-30,98.159,98.672,98.051,98.51
2013-10-31,98.51,98.565,98.085,98.349
2013-11-01,98.349,98.845,97.806,98.663
2013-11-04,98.688,98.838,98.533,98.65
2013-11-05,98.649,98.661,98.167,98.532
2013-11-06,98.531,98.75,98.401,98.633
2013-11-07,98.637,99.408,97.611,98.185
2013-11-08,98.185,99.215,97.973,99.154
2013-11-11,99.155,99.297,98.921,99.157
2013-11-12,99.157,99.8,99.102,99.62
2013-11-13,99.64,99.67,99.099,99.271
2013-11-14,99.27,100.15,99.131,100.06
2013-11-15,100.07,100.43,99.94,100.21
2013-11-18,100.25,100.39,99.79,99.93
2013-11-19,99.93,100.25,99.57,100.19
2013-11-20,100.19,100.24,99.79,100.05
2013-11-21,100.05,101.18,100.03,101.17
2013-11-22,101.17,101.35,100.95,101.32
2013-11-25,101.27,101.91,101.14,101.52
2013-11-26,101.52,101.65,101.15,101.3
2013-11-27,101.3,102.27,101.18,102.23
2013-11-28,102.23,102.37,101.93,102.29
2013-11-29,102.29,102.61,102.12,102.41
2013-12-02,102.48,103.13,102.22,102.94
2013-12-03,102.94,103.37,101.97,102.43
2013-12-04,102.43,102.83,101.82,102.33
2013-12-05,102.33,102.44,101.62,101.78
2013-12-06,101.79,102.96,101.63,102.86
2013-12-09,103.14,103.32,102.89,103.28
2013-12-10,103.28,103.39,102.57,102.87
2013-12-11,102.87,102.94,102.15,102.46
2013-12-12,102.46,103.62,102.41,103.56
2013-12-13,103.56,103.92,102.99,103.22
2013-12-16,103.14,103.29,102.64,103.09
2013-12-17,103.09,103.1,102.5,102.57
2013-12-18,102.57,104.36,102.56,104.26
2013-12-19,104.26,104.36,103.78,104.22
2013-12-20,104.23,104.63,103.86,104.06
2013-12-23,103.96,104.22,103.77,104.19
2013-12-24,104.19,104.41,104.13,104.26
2013-12-26,104.43,104.83,104.37,104.81
2013-12-27,104.81,105.18,104.65,105.18
2013-12-30,105.32,105.41,104.96,105.07
2013-12-31,105.07,105.32,104.86,105.28
2014-01-02,105.36,105.44,104.54,104.83
2014-01-03,104.83,104.87,104.07,104.78
2014-01-06,104.85,104.95,103.91,104.2
2014-01-07,104.21,104.73,104.18,104.67
2014-01-08,104.68,105.12,104.62,104.88
2014-01-09,104.88,105.05,104.58,104.83
2014-01-10,104.83,105.31,103.83,104.07
2014-01-13,104.08,104.12,102.85,103.07
2014-01-14,103.06,104.29,103.02,104.25
2014-01-15,104.25,104.69,104.09,104.57
2014-01-16,104.57,104.92,104.15,104.33
2014-01-17,104.34,104.47,104.19,104.28
2014-01-20,104.29,104.3,103.86,104.18
2014-01-21,104.17,104.75,104.02,104.3
2014-01-22,104.3,104.57,103.97,104.54
2014-01-23,104.54,104.84,102.97,103.35
2014-01-24,103.36,103.58,102,102.25
2014-01-27,102.04,102.93,101.92,102.65
2014-01-28,102.65,103.44,102.52,103.36
2014-01-29,103.37,103.42,101.84,102.16
2014-01-30,102.16,102.89,102.09,102.78
2014-01-31,102.79,102.93,101.95,102.16
2014-02-03,102.14,102.41,100.78,101.12
2014-02-04,101.09,101.68,100.75,101.62
2014-02-05,101.62,101.76,100.8,101.49
2014-02-06,101.49,102.17,101.24,101.97
2014-02-07,101.97,102.58,101.43,102.26
2014-02-10,102.6,102.64,101.99,102.22
2014-02-11,102.22,102.7,102.07,102.62
2014-02-12,102.62,102.64,102.22,102.53
2014-02-13,102.53,102.54,101.7,102.23
2014-02-14,102.25,102.4,101.57,101.8
2014-02-17,101.72,101.98,101.38,101.95
2014-02-18,101.95,102.74,101.76,102.4
2014-02-19,102.4,102.46,101.85,102.32
2014-02-20,102.32,102.42,101.67,102.35
2014-02-21,102.35,102.83,102.29,102.56
2014-02-24,102.55,102.67,102.16,102.48
2014-02-25,102.48,102.62,102.01,102.2
2014-02-26,102.2,102.61,102.1,102.36
2014-02-27,102.37,102.44,101.72,102.17
2014-02-28,102.17,102.29,101.55,101.77
2014-03-03,101.48,101.56,101.2,101.43
2014-03-04,101.43,102.28,101.4,102.25
2014-03-05,102.25,102.55,102.11,102.36
2014-03-06,102.36,103.17,102.33,103.08
2014-03-07,103.08,103.75,102.84,103.3
2014-03-10,103.17,103.4,102.94,103.3
2014-03-11,103.3,103.42,102.85,102.95
2014-03-12,102.95,103.1,102.55,102.73
2014-03-13,102.73,102.86,101.54,101.86
2014-03-14,101.86,101.87,101.21,101.33
2014-03-17,101.36,101.87,101.29,101.81
2014-03-18,101.81,101.94,101.28,101.38
2014-03-19,101.38,102.68,101.3,102.37
2014-03-20,102.37,102.54,102.21,102.39
2014-03-21,102.39,102.42,102.02,102.21
2014-03-24,102.22,102.65,102.13,102.22
2014-03-25,102.22,102.48,102.09,102.29
2014-03-26,102.29,102.46,101.87,102.04
2014-03-27,102.04,102.43,101.72,102.19
2014-03-28,102.19,102.98,102.03,102.82
2014-03-31,102.89,103.43,102.79,103.22
2014-04-01,103.22,103.71,103.09,103.69
2014-04-02,103.69,103.93,103.58,103.86
2014-04-03,103.86,104.11,103.81,103.92
2014-04-04,103.92,104.12,103.19,103.25
2014-04-07,103.34,103.39,102.99,103.05
2014-04-08,103.06,103.11,101.55,101.86
2014-04-09,101.86,102.15,101.72,101.98
2014-04-10,101.98,102.13,101.33,101.44
2014-04-11,101.44,101.86,101.32,101.63
2014-04-14,101.6,102.01,101.41,101.85
2014-04-15,101.86,101.99,101.5,101.84
2014-04-16,101.85,102.36,101.81,102.22
2014-04-17,102.22,102.46,101.86,102.4
2014-04-18,102.4,102.56,102.36,102.43
2014-04-21,102.43,102.7,102.39,102.62
2014-04-22,102.62,102.72,102.41,102.59
2014-04-23,102.59,102.69,102.17,102.53
2014-04-24,102.53,102.64,102.08,102.27
2014-04-25,102.27,102.49,101.96,102.14
2014-04-28,102.13,102.61,102.04,102.48
2014-04-29,102.48,102.78,102.46,102.65
2014-04-30,102.65,102.65,102.03,102.21
2014-05-01,102.21,102.35,102.13,102.32
2014-05-02,102.32,103.02,102.13,102.23
2014-05-05,102.25,102.25,101.86,102.15
2014-05-06,102.15,102.18,101.49,101.73
2014-05-07,101.74,102.01,101.43,101.86
2014-05-08,101.87,101.95,101.46,101.65
2014-05-09,101.65,101.85,101.55,101.81
2014-05-12,101.86,102.18,101.81,102.14
2014-05-13,102.14,102.36,102.06,102.26
2014-05-14,102.26,102.27,101.72,101.84
2014-05-15,101.84,102.11,101.31,101.57
2014-05-16,101.57,101.67,101.36,101.54
2014-05-19,101.5,101.6,101.1,101.48
2014-05-20,101.48,101.6,101.19,101.31
2014-05-21,101.31,101.61,100.82,101.42
2014-05-22,101.42,101.82,101.36,101.75
2014-05-23,101.75,102,101.59,101.97
2014-05-26,101.97,102.05,101.84,101.92
2014-05-27,101.92,102.14,101.72,102.02
2014-05-28,102.02,102.03,101.63,101.81
2014-05-29,101.81,101.83,101.43,101.73
2014-05-30,101.74,101.84,101.5,101.79
2014-06-02,101.81,102.48,101.75,102.37
2014-06-03,102.37,102.55,102.27,102.53
2014-06-04,102.53,102.79,102.44,102.72
2014-06-05,102.72,102.73,102.34,102.42
2014-06-06,102.42,102.61,102.11,102.53
2014-06-09,102.55,102.64,102.37,102.55
2014-06-10,102.55,102.57,102.21,102.35
2014-06-11,102.35,102.39,101.86,101.99
2014-06-12,101.99,102.14,101.6,101.74
2014-06-13,101.74,102.14,101.65,101.99
2014-06-16,102.01,102.03,101.72,101.82
2014-06-17,101.82,102.24,101.81,102.16
2014-06-18,102.16,102.32,101.88,101.93
2014-06-19,101.93,102,101.74,101.93
2014-06-20,101.93,102.19,101.81,102.07
2014-06-23,102.07,102.13,101.81,101.91
2014-06-24,101.91,102.16,101.82,101.96
2014-06-25,101.96,101.96,101.62,101.83
2014-06-26,101.83,101.85,101.49,101.67
2014-06-27,101.68,101.7,101.31,101.41
2014-06-30,101.43,101.47,101.24,101.3
2014-07-01,101.3,101.59,101.29,101.55
2014-07-02,101.55,101.84,101.41,101.77
2014-07-03,101.77,102.26,101.76,102.2
2014-07-04,102.2,102.22,101.97,102.06
2014-07-07,102.06,102.2,101.78,101.87
2014-07-08,101.87,101.88,101.48,101.54
2014-07-09,101.54,101.85,101.44,101.63
2014-07-10,101.63,101.64,101.06,101.31
2014-07-11,101.31,101.38,101.22,101.32
2014-07-14,101.33,101.62,101.33,101.54
2014-07-15,101.55,101.75,101.43,101.68
2014-07-16,101.68,101.79,101.63,101.66
2014-07-17,101.66,101.67,101.12,101.16
2014-07-18,101.16,101.45,101.08,101.35
2014-07-21,101.35,101.42,101.2,101.41
2014-07-22,101.41,101.6,101.33,101.47
2014-07-23,101.47,101.55,101.31,101.54
2014-07-24,101.54,101.85,101.42,101.8
2014-07-25,101.81,101.94,101.72,101.83
2014-07-28,101.79,101.9,101.75,101.84
2014-07-29,101.84,102.16,101.82,102.12
2014-07-30,102.12,103.08,102.04,102.8
2014-07-31,102.8,103,102.72,102.8
2014-08-01,102.8,103.03,102.34,102.59
2014-08-04,102.56,102.73,102.4,102.55
2014-08-05,102.55,102.92,102.46,102.62
2014-08-06,102.61,102.65,101.79,102.12
2014-08-07,102.12,102.46,102,102.1
2014-08-08,102.1,102.14,101.51,102.07
2014-08-11,102.11,102.22,102.02,102.19
2014-08-12,102.19,102.36,102.09,102.25
2014-08-13,102.25,102.54,102.22,102.42
2014-08-14,102.42,102.65,102.31,102.48
2014-08-15,102.48,102.71,102.14,102.33
2014-08-18,102.37,102.59,102.25,102.57
2014-08-19,102.57,102.93,102.52,102.92
2014-08-20,102.92,103.84,102.9,103.7
2014-08-21,103.7,103.96,103.6,103.83
2014-08-22,103.83,104.19,103.5,103.95
2014-08-25,104.21,104.27,103.86,104.04
2014-08-26,104.05,104.17,103.75,104.09
2014-08-27,104.08,104.16,103.78,103.87
