"","Data","sp500","uk100","dax","nikkei","wig20","logReturnSP500","logReturnUK100","logReturnDax","logReturnNikkei","logReturnWig20"
"763","2012-12-05",1409.28,9480.41834271923,9743.23617827735,114.90752876074,784.633720006356,0.00158362156852565,0.00343517954039996,0.00090929511458171,-0.00259081004619244,0.00659996673180263
"764","2012-12-06",1413.94,9466.5062560154,9762.29593158849,115.847755904556,779.770345736337,0.00330119808730522,-0.00146853270371672,0.00195429268680947,0.00814917282151217,-0.00621756238544879
"765","2012-12-07",1418.07,9484.2847979474,9716.68605402611,115.497514850285,769.390638244435,0.00291665843537903,0.00187628549088892,-0.00468299225797963,-0.0030278667094592,-0.0134006251490781
"766","2012-12-10",1418.55,9517.24525875924,9743.71846293181,115.797816132441,780.525702039144,0.00033843095274122,0.00346924629457845,0.00277819777788757,0.00259669271852392,0.0143688469976091
"767","2012-12-11",1427.84,9547.16403480503,9872.203433923,115.431839939893,800.331262939959,0.00652758967448186,0.00313870733124766,0.013100256941863,-0.00316548062530675,0.0250580509995428
"768","2012-12-12",1428.48,9594.72325318703,9951.37219027705,115.204703675648,808.930459015343,0.00044812906866909,0.00496913554328771,0.00798737611784084,-0.00196964742980477,0.0106872335378947
"769","2012-12-13",1419.45,9551.5625,9912.38070335992,116.537044568312,803.983529637078,-0.00634146925043044,-0.00450853255337513,-0.00392589831399626,0.0114986236422174,-0.00613417073074274
"770","2012-12-14",1413.58,9572.84190106693,9997.98631218742,116.673376467769,818.718734871712,-0.00414397899086349,0.00222536706528764,0.00859915201682249,0.00116917515419512,0.0181618163610002
"771","2012-12-17",1430.36,9575.882734046,10006.5,117.205819222514,821.325564926286,0.011800667190939,0.000317601622310093,0.000851177900170086,0.00455315123707667,0.00317897784865728
"772","2012-12-18",1446.79,9642.46263807667,10119.7672881132,117.781932129758,835.271418379921,0.0114211484262654,0.00692881401679912,0.0112557865136491,0.0049033539681389,0.0168371463321462
"773","2012-12-19",1435.81,9685.76766856214,10120.760195328,120.842055185538,846.647581248577,-0.00761815937224064,0.00448102099990955,9.8110804314544e-05,0.0256494819198787,0.013527805273096
"774","2012-12-20",1443.69,9696.24084621643,10161.7218543046,119.045320874638,846.793992817499,0.00547318608851732,0.00108071138918753,0.00403912248664007,-0.0149800955740416,0.000172915997255885
"775","2012-12-21",1430.15,9603.86418755052,10066.2140785658,118.024934694847,833.756173138375,-0.00942300210722813,-0.0095727317474541,-0.00944322602099135,-0.00860835517757064,-0.015516443988826
"778","2012-12-27",1418.1,9586.70101432942,10132.1863419799,119.657590615618,844.56532328776,-0.00846138639044103,-0.0017887099850018,0.00653244778225037,0.01373833939018,0.0128810834260138
"779","2012-12-28",1402.43,9578.67765923052,10061.3137721385,120.884025443931,838.46653249367,-0.011111501189478,-0.000837275976047991,-0.00701937360448213,0.010197366061516,-0.00724741776938398
"783","2013-01-04",1466.47,9786.01960469227,10162.5326711971,121.276636786565,825.133995115918,0.04465170606034,0.0214152451456453,0.0100099399497786,0.00324257196044453,-0.0160288754544942
"784","2013-01-07",1461.89,9780.00322528624,10149.179682373,121.207730573503,820.257674566566,-0.00312803325714839,-0.000614982375100936,-0.00131480699561415,-0.000568335317174373,-0.00592726329617133
"785","2013-01-08",1457.15,9720.02247912652,10065.1713314151,121.004836480884,815.085877862595,-0.00324764591519511,-0.00615188269352984,-0.00831180130892228,-0.00167533949656473,-0.00632504887219465
"786","2013-01-09",1461.02,9767.21652786675,10077.6269416525,120.179612146825,822.444665107787,0.00265234874511933,0.00484359441470517,0.00123673102973498,-0.00684312408263654,0.00898772461145558
"787","2013-01-10",1472.12,9861.82317763051,10226.1475192359,119.817787125873,834.886135080776,0.00756871679429771,0.00963953242313487,0.0146301099801409,-0.00301524346665527,0.0150141464678892
"788","2013-01-11",1472.05,9875.10888853041,10294.2361574383,121.134574408433,831.901261870691,-4.75516019884381e-05,0.00134627943816312,0.00663621978585205,0.0109299646056114,-0.00358159223704746
"790","2013-01-15",1472.34,9823.8477597559,10205.9699508044,122.501126024682,821.201115506842,0.000196984775072018,-0.0052044628958221,-0.0086113038680935,0.0112181092101142,-0.0129457146123375
"791","2013-01-16",1472.63,9764.80563109902,10222.1291866029,119.708645767459,827.067547960664,0.000196945979713092,-0.00602821503600914,0.00158205999101568,-0.0230593833914536,0.00711832646596644
"792","2013-01-17",1480.94,9808.63723608445,10345.6733984218,117.960908140802,833.628835849976,0.00562710342230677,0.00447868865479961,0.0120135048140373,-0.0147075559536392,0.00790189235522387
"793","2013-01-18",1485.98,9768.90476190476,10253.2348242811,121.258888888889,825.091422339129,0.00339746595659118,-0.00405899052439374,-0.00897515476651378,0.0275745549186741,-0.010294067199685
"795","2013-01-22",1492.56,9786.45866328793,10252.0447582257,120.686146356855,818.483321640411,0.00441827922681348,0.00179530348951751,-0.000116074111748077,-0.00473449352914201,-0.00804117528552961
"796","2013-01-23",1494.81,9809.49667616334,10257.572531275,118.466274301594,816.516133150353,0.00150634198338295,0.00235130393904193,0.000539042060623274,-0.0185650290075552,-0.00240634874041845
"797","2013-01-24",1494.82,9892.48381493763,10365.3913043478,117.47840322099,820.098336579292,6.68979104467837e-06,0.00842429314170445,0.0104562812875635,-0.00837380070171267,0.00437758460009618
"798","2013-01-25",1502.96,9924.9052432091,10570.3120796341,120.271326362135,820.103225806452,0.00543069872087187,0.00327202106210578,0.019576826837854,0.0234957291501203,5.96173942479794e-06
"799","2013-01-28",1500.18,9875.13335425165,10531.0567356816,119.416943393312,808.50995607144,-0.00185139606816609,-0.00502746431994083,-0.00372064860636279,-0.0071291481084339,-0.0142372242735185
"800","2013-01-29",1507.84,9987.69497400347,10584.7201618341,119.751388521555,813.496181238117,0.00509306225218076,0.0113340177804258,0.00508279112293408,0.00279673603574704,0.00614823921924046
"801","2013-01-30",1501.96,9985.96020214782,10597.3544973545,122.037443724607,807.528064443079,-0.00390724133204845,-0.000173705998697926,0.00119292724834175,0.0189100820263519,-0.00736342318982075
"802","2013-01-31",1498.11,9953.82175705677,10563.8500203777,121.441997383341,807.345511076564,-0.00256660818813081,-0.00322355309469202,-0.00316659715145029,-0.00489115241637794,-0.000226089980118971
"803","2013-02-01",1513.17,9962.70601161513,10686.7530695771,120.635334698717,820.294088686119,0.0100024744041773,0.000892148998140385,0.0115671464977822,-0.00666452875539303,0.0159112014587857
"804","2013-02-04",1495.71,9837.54330708661,10312.1776697718,122.30869494379,799.550001618699,-0.0116057775514049,-0.0126427066302188,-0.0356794486861141,0.0137759031248219,-0.0256138492698534
"805","2013-02-05",1511.29,9838.33385530849,10409.6971343202,117.897949818034,809.026986555552,0.0103625802585761,8.0357100808115e-05,0.00941229357064444,-0.0367287171406483,0.0117832029900287
"806","2013-02-06",1512.12,9859.5771339076,10246.2224624949,122.596462334774,794.624769424938,0.000549048935375218,0.00215690758745701,-0.0158286910660319,0.0390787495092439,-0.0179622593318589
"807","2013-02-07",1509.39,9786.95788812068,10165.8631311102,121.206723585912,792.551312112549,-0.00180704398984677,-0.00739260907120531,-0.0078737418748922,-0.0114006205135455,-0.00261276428753199
"808","2013-02-08",1517.93,9895.62401263823,10227.3990911521,120.340526542943,803.341596111129,0.00564196890558577,0.0110419688999155,0.00603494881160849,-0.00717210198445972,0.0135227725786056
"810","2013-02-12",1519.43,9936.32230757172,10304.2641915523,121.971870272822,796.594976300261,0.000987699924897889,0.0041043225317523,0.00748750439232104,0.0134650013699495,-0.00843365907853766
"811","2013-02-13",1520.33,9880.53138595401,10371.0193652501,120.705151586672,800.132750526145,0.000592152029303961,-0.00563066871079343,0.00645750811447776,-0.0104396385037111,0.00443128775872648
"812","2013-02-14",1521.38,9803.78060117756,10192.5871510618,121.749916552712,784.854778413266,0.000690401150476028,-0.00779820740230619,-0.0173546106722871,0.00861826845419777,-0.0192789470426842
"813","2013-02-15",1519.79,9818.8673390225,10144.9699398798,119.531771501926,787.17302539237,-0.00104565028911541,0.00153768654093867,-0.00468269595804571,-0.0183868702204748,0.00294937361030012
"815","2013-02-19",1530.94,9836.65381649961,10375.3345824411,121.557800224467,796.549728287083,0.007309758416981,0.00180982047652556,0.022453304281207,0.0168076653295159,0.0118414822796415
"816","2013-02-20",1511.95,9743.0987202925,10269.598724422,122.409273332764,784.119648244432,-0.0124817174082592,-0.00955638310742479,-0.0102433639273141,0.00698025805813884,-0.0157279396436847
"817","2013-02-21",1502.42,9595.15022113772,10003.3900540826,121.646713349898,772.7220830294,-0.00632306701015306,-0.0153014252980928,-0.0262639096264969,-0.00624907812988873,-0.0146421676850848
"818","2013-02-22",1515.6,9612.65361857078,10102.7294303797,121.931248661384,772.892750681804,0.00873425874497347,0.00182253030321355,0.00988158701749597,0.00233629872389773,0.000220841116913562
"819","2013-02-25",1487.85,9636.64897649735,10150.417863672,126.550560456612,781.050555184372,-0.0184792752843332,0.00249311581413458,0.00470924550461049,0.0371845653929075,0.0104995843999331
"820","2013-02-26",1496.94,9484.85856905158,9924.37622468975,123.958045608273,761.164044380367,0.00609089959596343,-0.0158767393800492,-0.0225208977746387,-0.0206987492321398,-0.0257909802319185
"821","2013-02-27",1515.99,9589.02531453691,10081.2056737589,122.06570783982,771.281082782499,0.0126456664184165,0.0109225558600876,0.015678890281988,-0.0153836778884324,0.0132039773696464
"822","2013-02-28",1514.68,9647.8234491127,10114.580611445,124.814926791345,773.602347299344,-0.000864495363457785,0.00611309247213931,0.00330514173570862,0.0222725658856948,0.0030051021566031
"823","2013-03-01",1518.2,9588.99579073963,10034.0536318667,124.066060929984,774.065892451401,0.00232122707163285,-0.00611617139223419,-0.00799333665671753,-0.00601788130321967,0.000599023943262722
"824","2013-03-04",1525.2,9589.88967810186,10017.8171398802,124.663421418637,766.248821866164,0.00460012640074137,9.3215777770439e-05,-0.00161944944886727,0.00480330382649896,-0.0101500526150087
"825","2013-03-05",1539.79,9727.69207501512,10266.51447952,125.173562750434,781.873836346997,0.00952049448953574,0.0142672862682645,0.0245223561656367,0.00408379922196112,0.0201864432175372
"826","2013-03-06",1541.46,9629.42322097378,10274.1696938246,126.972811918063,777.41713139921,0.00108397576536934,-0.0101533412134369,0.000745370952055069,0.0142717079267483,-0.00571633797125504
"827","2013-03-07",1544.26,9665.50585409787,10403.2625786164,126.100580556112,781.599393594846,0.0018148119521495,0.00374012001241475,0.0124865177029125,-0.00689313726045349,0.00536526991365704
"828","2013-03-08",1551.18,9671.21121718377,10378.7784275504,127.967704969268,782.968155669422,0.00447110041091925,0.000590106710506078,-0.0023562808279376,0.0146980802632299,0.00174970064337732
"829","2013-03-11",1556.22,9695.33392963626,10405.6952951909,127.855486302363,780.506233471855,0.00324387231739554,0.00249117483216388,0.00259009518812015,-0.000877314316539035,-0.00314929908601247
"830","2013-03-12",1552.48,9698.52524951586,10376.6054448352,128.461257614955,781.067900069222,-0.00240615164178948,0.000329106226763187,-0.00279948497695059,0.00472674887474245,0.0007193595353856
"831","2013-03-13",1554.52,9669.55094733701,10326.3505635445,127.463264774798,775.605856350127,0.00131316401232606,-0.00299196714210304,-0.00485486033761795,-0.00779915804521991,-0.00701761189493677
"832","2013-03-14",1563.23,9848.28054298642,10484.4782721832,128.906276028652,782.599436266834,0.00558737721730207,0.0183150051059009,0.0151969681886577,0.011257394217516,0.00897651536726762
"833","2013-03-15",1560.7,9807.54118180444,10514.9039090077,131.859647281125,784.321766561514,-0.00161975495810918,-0.00414527767791739,0.00289776697737665,0.0226524808435444,0.00219836324278688
"834","2013-03-18",1552.1,9746.33262903713,10367.1541348518,128.157955451151,766.053757063029,-0.00552558589136876,-0.00626052446461323,-0.014151118578722,-0.0284745486355327,-0.0235670064734999
"835","2013-03-19",1548.34,9719.81288667572,10218.295191566,131.236237711302,748.829731317441,-0.00242546338152039,-0.00272470569450256,-0.0144627922063822,0.0237355103447845,-0.0227407165514313
"837","2013-03-21",1545.8,9691.36832524272,10231.5361795434,132.91911679623,738.083795440542,-0.00164181360284843,-0.00293074197620768,0.00129497300858183,0.0127417583966265,-0.0144542675479729
"838","2013-03-22",1556.89,9736.15595491928,10275.8150409144,130.618979060363,738.094051697291,0.00714866598212716,0.00461074796517202,0.00431834708488488,-0.0174562704987498,1.38956925397338e-05
"839","2013-03-25",1551.69,9678.87708649469,10120.7406454931,133.181113729486,723.289534703973,-0.00334558213091807,-0.00590048283574518,-0.0152062324582669,0.0194254308966846,-0.0202616528721542
"840","2013-03-26",1563.77,9703.36618650493,10134.6237942122,131.815798930391,723.56956187548,0.00775491294353881,0.00252696374683303,0.00137081225414981,-0.0103044738625711,0.000387082855084486
"841","2013-03-27",1562.85,9662.01784903948,9952.83669818554,132.442067547226,729.551919253709,-0.0005884949412156,-0.0042703413704146,-0.0181000539154414,0.00473983838335723,0.00823384865523735
"842","2013-03-28",1569.19,9739.84505544584,9988.86468477704,130.852196788086,727.774365903089,0.00404848511481504,0.00802269598811023,0.00361333520130813,-0.012076906322906,-0.00243947323292915
"845","2013-04-02",1570.25,9803.14151940794,10184.4487179487,128.578330030529,727.973892259607,0.000675279693372666,0.00647768804921078,0.0193909803207095,-0.0175301265899073,0.00027412206286126
"846","2013-04-03",1553.69,9714.44999243456,10112.6878130217,132.836895436425,715.298187607152,-0.0106020955062016,-0.00908843054829767,-0.00707106678037661,0.032583734693441,-0.0175656839137908
"847","2013-04-04",1559.98,9662.07736826074,10109.1297038665,131.130346337869,720.679259213684,0.00404025382028994,-0.00540579338469982,-0.00035190795178508,-0.0129301868176954,0.00749468148881238
"848","2013-04-05",1553.28,9588.49340288432,9958.06787153816,131.600082034454,734.664036570856,-0.00430417655039683,-0.00764489787156286,-0.015055882646589,0.00357580353378584,0.0192191187651831
"849","2013-04-08",1563.07,9580.18925518925,9974.7982296277,132.640834095776,740.056181548464,0.00628301198903269,-0.000866428680852849,0.00167867098824459,0.0078773375321699,0.00731280271473622
"850","2013-04-09",1568.61,9670.97120098039,9990.2027468934,133.039703109085,747.079606582423,0.0035380407825949,0.00943139182977859,0.0015431524737437,0.00300262350551161,0.00944564351044264
"851","2013-04-10",1587.73,9789.07279693487,10204.6380977267,133.120917651773,756.360677706519,0.0121154462924338,0.0121380040011356,0.0212374449630328,0.000610267176085699,0.0123466014848974
"852","2013-04-11",1593.37,9870.98461538462,10316.6841415465,135.79033874524,769.999360736432,0.00354594694266552,0.00833286400997046,0.010920071908604,0.0198541988665015,0.0178713353118187
"853","2013-04-12",1588.85,9793.51127473539,10151.7499016909,137.03017985977,766.305425018382,-0.00284078601713578,-0.00787955530869944,-0.0161163095750858,0.00908912318145827,-0.00480886718688023
"854","2013-04-15",1552.36,9699.69418960245,10062.1395955643,137.487546474176,748.981738215891,-0.023234130479997,-0.00962569339153596,-0.00886626922203071,0.00333214939305204,-0.0228662157823116
"856","2013-04-17",1552.01,9515.71167327035,9779.75755995829,136.220939701152,729.208328059739,-0.000225488586401035,-0.0191500653374828,-0.0284651311442197,-0.00925521771043325,-0.0267551381094995
"857","2013-04-18",1541.61,9539.60275019099,9754.28086661446,134.612964320626,721.762086513995,-0.00672354017526189,0.00250755132224612,-0.00260844247694259,-0.011874394235587,-0.0102638990308259
"858","2013-04-19",1555.25,9573.00137048881,9733.76826722338,133.901256913022,725.015915457092,0.00880897954901627,0.00349493497408915,-0.0021051472957172,-0.00530109035571691,0.00449804244289354
"859","2013-04-22",1562.5,9601.92631096163,9766.37064124331,136.66633091931,724.346581875994,0.00465079821542691,0.0030169566105247,0.00334381252876526,0.0204397747330685,-0.000923624876334017
"860","2013-04-23",1578.78,9759.47592931139,9954.77707006369,136.162493458395,715.040100644755,0.0103652942488983,0.0162749674794309,0.0191076263745895,-0.00369343697331637,-0.0129313561528477
"861","2013-04-24",1578.79,9816.48351648352,10095.0169138694,139.116269721636,716.747116349047,6.33398467808632e-06,0.00582426097488842,0.013989383733529,0.0214610789338643,0.0023844555850463
"862","2013-04-25",1585.16,9942.26851851852,10188.4235171696,140.231199903331,718.102501333835,0.00402661774474566,0.0127322516179724,0.00921019921707789,0.00798243208282923,0.00188923685273146
"863","2013-04-26",1582.24,9943.40089741606,10182.0977198697,141.616993064055,718.600426011778,-0.00184378406719787,0.000113888939324625,-0.000621073700534325,0.0098336931911831,0.000693149138072613
"865","2013-04-30",1597.57,9987.76017396707,10418.2596103212,142.35685601898,734.070838476878,0.00964216023636233,0.00445125596401397,0.0229289456637574,0.00521079410233671,0.0213000666291858
"867","2013-05-02",1597.59,10033.7164155925,10397.9495886117,139.873548308019,728.769634335198,1.25189348887389e-05,0.00459070260165184,-0.00195136664511431,-0.0175981875928617,-0.00724785435845288
"870","2013-05-07",1625.96,10150.6191950464,10700.7324091028,143.295539521817,741.924474640544,0.0176021668662312,0.0115836447512674,0.028703556805608,0.0241704194123598,0.0178897720023494
"871","2013-05-08",1632.69,10229.1485394655,10856.3100407948,144.388865866847,755.121500095669,0.00413055073028801,0.00770663671060667,0.0144342929458432,0.00760090980497896,0.0176312117925654
"872","2013-05-09",1626.67,10181.8378378378,10776.7705751924,141.0263340952,746.646535282899,-0.00369398093213924,-0.00463581577898964,-0.00735353650600779,-0.0235634777285449,-0.0112867694378371
"873","2013-05-10",1633.7,10175.0575948395,10748.623734095,143.803307737744,732.414484400451,0.00431240067515137,-0.000666137257665511,-0.00261522337153863,0.0194998077990221,-0.0192453049126025
"874","2013-05-13",1633.77,10146.511627907,10748.1370894457,145.279705159705,734.652229537866,4.2846606095992e-05,-0.00280942730312361,-4.52760909848138e-05,0.0102144380174414,0.0030506409171478
"875","2013-05-14",1650.34,10173.554473524,10783.7967153757,144.308399335093,742.767784900728,0.0100910996345576,0.00266169031613472,0.00331225786361777,-0.00670821385230003,0.0109862285747653
"876","2013-05-15",1658.78,10191.1540803898,10770.76249356,147.638435207824,739.867313717059,0.00510106511781583,0.00172844224121427,-0.00120941683641362,0.0228136078686578,-0.00391259438887204
"877","2013-05-16",1650.47,10213.5003054368,10783.1357897449,147.106632752886,736.979712647222,-0.00502229657308462,0.00219030752084315,0.00114812618872406,-0.00360856271963783,-0.00391049946007271
"878","2013-05-17",1667.47,10195.7233848954,10770.8092856227,146.573586367157,734.538584418776,0.0102474118055937,-0.00174204813537493,-0.00114378183882025,-0.00363011831500781,-0.00331783909537897
"879","2013-05-20",1666.29,10306.0717009916,10893.8804431847,150.227970660147,731.744712293341,-0.000707909417162256,0.0107648507115901,0.011361573416476,0.0246263463930898,-0.00381082634282581
"880","2013-05-21",1669.16,10307.3322223905,10933.2817137695,150.058731707317,733.050873666306,0.00172090764862176,0.000122301140093484,0.00361030106421367,-0.00112718258526989,0.00178340477221006
"881","2013-05-22",1655.35,10289.214801444,10963.7450199203,151.544414274631,729.696056112718,-0.00830803904001964,-0.00175926824999983,0.00278241664266154,0.00985198333624027,-0.0045870182566885
"882","2013-05-23",1650.51,10117.5253059375,10800.4396741239,142.013726835964,727.632147042497,-0.00292813576991779,-0.0168271410111558,-0.0150070781833875,-0.0649550247261859,-0.00283245798114162
"883","2013-05-24",1649.6,10065.5574043261,10742.8793170353,144.548916806806,734.146116191004,-0.000551496782268401,-0.00514966095140856,-0.00534369788446298,0.0176942540924028,0.00891244921379375
"885","2013-05-28",1660.06,10166.9072319952,10899.4602236216,139.95677684334,758.149887937122,0.00632091201300788,0.0100186188108342,0.0144701212561635,-0.0322843367735368,0.0321730302528298
"886","2013-05-29",1648.36,10024.459234609,10787.5,141.677808544304,751.439814532365,-0.00707289206032868,-0.0141100267759349,-0.0103252108307021,0.0122218876047047,-0.0088899885660414
"888","2013-05-31",1630.74,10001.6560316013,10849.6946068876,137.128322548532,754.668286017914,-0.0107469547057555,-0.00227734760934872,0.00574887635015564,-0.0326383773385146,0.00428717756617925
"889","2013-06-03",1640.42,9995.58823529412,10828.2801881861,133.373091699016,750.253292806484,0.00591840708221802,-0.000606863267003988,-0.00197568507847734,-0.0277667466398173,-0.00586742317960809
"890","2013-06-04",1631.38,10043.7672281776,10852.9042386185,135.297010896731,760.794489234856,-0.00552602420960024,0.00480844663899838,0.00227146824962432,0.0143220407878859,0.0139523945662834
"891","2013-06-05",1608.9,9889.5547681405,10729.3886634376,131.275039841843,751.330810084855,-0.0138755667252468,-0.0154731395824417,-0.0114461354278816,-0.0301777794982856,-0.0125172202577053
"892","2013-06-06",1622.56,9872.40573387348,10721.2205454064,132.457606241018,751.686946902655,0.0084544332066967,-0.00173556045412759,-0.000761574493898465,0.00896797830948515,0.000473895697918003
"893","2013-06-07",1643.38,9973.54176388241,10910.2299762094,132.063685775818,777.325254544319,0.0127499476676594,0.0101921972258765,0.0174758730096514,-0.00297836709772437,0.0335389225319842
"894","2013-06-10",1642.81,9966.44347555279,11010.8548707753,136.527756730818,778.060606060606,-0.000346906299220073,-0.000711965284249771,0.00918071364037942,0.0332436657316055,0.000945555170199341
"895","2013-06-11",1626.13,9918.77346683354,10945.7667731629,138.684758612071,773.962487537388,-0.0102052315207564,-0.00479452652441559,-0.00592880720228983,0.0156754938763815,-0.00528101426393057
"896","2013-06-12",1612.52,9875.29393321837,10859.1412188292,138.652838929115,776.859504132231,-0.00840478601758399,-0.00439319546271832,-0.00794555153368393,-0.000230186483044292,0.00373610895414256
"897","2013-06-13",1636.36,9908.26654093981,10824.1609840888,130.18179916318,780.810887618807,0.0146760901614549,0.00333333712046091,-0.00322647028194467,-0.0630413187303525,0.00507346353018612
"898","2013-06-14",1626.73,9906.18718592965,10847.404243961,134.90557209698,778.939593940537,-0.00590239800785231,-0.000209882648945836,0.00214504753486544,0.0356431391203769,-0.00239947940164242
"899","2013-06-17",1639.04,9948.90774791765,10976.2591850367,137.715505399522,777.284488198914,0.00753883972371749,0.0043032408613346,0.0118088733257604,0.0206149344018538,-0.00212707974983406
"900","2013-06-18",1651.81,9965.93183239525,11022.6493436914,136.371814092954,772.229736105432,0.00776095178888081,0.00170968875303146,0.0042175026417457,-0.00980491964275476,-0.00652432865035646
"901","2013-06-19",1628.93,9830.9383710127,10897.4740760436,137.548366997248,759.026292615423,-0.0139482988291704,-0.013638070296313,-0.0114211609062114,0.00859053272478061,-0.0172456734610735
"902","2013-06-20",1588.19,9548.14757401953,10484.6336947897,133.733880000411,700.60367694137,-0.0253283545257448,-0.0291872251520591,-0.0386202986129813,-0.028123760082396,-0.0800940588982009
"903","2013-06-21",1592.43,9432.71128932758,10222.0997375328,135.327216562334,674.123257077322,0.00266614843119584,-0.0121635916247218,-0.0253587101812034,0.0118438169457242,-0.0385293908296216
"904","2013-06-24",1573.09,9304.16666666667,10093.7541005117,133.696126093854,676.75954405645,-0.0122193135029729,-0.0137212442480283,-0.0126351907776598,-0.0121261630246794,0.00390306298023546
"905","2013-06-25",1588.03,9410.71869216533,10217.5277959451,132.401000459395,679.415144550623,0.00945241638299876,0.0113869975456193,0.0121878302123548,-0.00973430925802621,0.0039163153695112
"906","2013-06-26",1603.26,9440.33073036288,10329.0712799168,131.274075589424,673.055721989215,0.00954480202365016,0.0031416884959814,0.0108577170732396,-0.00854788210197643,-0.00940422390945717
"907","2013-06-27",1613.2,9524.63768115942,10416.829618042,134.249936499873,656.36155330439,0.00618072765927025,0.00889086702608566,0.00846035677288448,0.0224159426775579,-0.0251163371876526
"908","2013-06-28",1606.28,9453.18631178707,10359.5210204347,137.898451363123,674.548676819561,-0.00429883748729587,-0.00753002104072031,-0.00551672851021401,0.0268142942022784,0.0273320548603735
"909","2013-07-01",1614.96,9596.50083675643,10428.3176593521,139.067362714587,674.317318705166,0.00538924203625513,0.0150466753325773,0.00661895554851277,0.00844088499237294,-0.000343040920937732
"910","2013-07-02",1614.08,9551.42424242424,10269.7260807478,140.118664281455,686.464561487847,-0.000545053651727301,-0.00470825715225764,-0.0153246059644818,0.00753122602353429,0.0178538024753001
"911","2013-07-03",1615.41,9517.0638557898,10183.8189386056,140.654057840488,683.372591653077,0.000823659509824104,-0.0036038959824225,-0.00840026970646868,0.00381371953731335,-0.00451436884851741
"913","2013-07-05",1631.89,9488.79297514511,10015.3964588145,141.388894378026,671.420909930578,0.0101500578853848,-0.0029749673215953,-0.0166765272553722,0.00521082476615309,-0.0176440051776714
"914","2013-07-08",1640.46,9641.36023916293,10254.2015184661,139.848746159183,662.676602086438,0.00523783800211763,0.0159507869144431,0.0235639710012663,-0.0109527559154996,-0.0131091363118401
"915","2013-07-09",1652.32,9680.55885850178,10302.7106508119,143.182627621686,656.868375865948,0.00720367062932237,0.00405743062240482,0.00471950475696659,0.0235594776802737,-0.00880343425827856
"916","2013-07-10",1652.62,9798.10212381383,10503.2291666667,144.846779865367,665.331831520289,0.000181546412838962,0.0120690731482398,0.0192757189711976,0.0115555614695904,0.0128022537007952
"917","2013-07-11",1675.02,9935.33252353477,10681.8538884525,146.19801400099,687.736503817255,0.0134631981504567,0.0139086392650309,0.0168636539636164,0.00928546995306245,0.0331198649700353
"918","2013-07-12",1680.19,9885.12309318834,10731.4386515092,146.017454150142,702.033412596793,0.00308177675422616,-0.00506643628365744,0.00463122161989382,-0.00123579956235531,0.0205752232481178
"920","2013-07-16",1676.26,9929.35029532031,10786.5973957648,147.235338611265,711.960553975516,-0.00234176096528138,0.00446413838140991,0.00512675645200389,0.00830608603298089,0.0140415089725927
"921","2013-07-17",1680.91,9996.85123212656,10832.9658792651,146.766820646716,714.972450937906,0.00277019214020235,0.00677511917329099,0.00428949965436054,-0.00318717632778931,0.00422150363746354
"922","2013-07-18",1689.37,10102.5734734277,10931.0213714436,147.30428727743,709.102959309494,0.00502036493635938,0.0105200241180583,0.00901086317698585,0.00365535555641294,-0.00824327816200476
"923","2013-07-19",1692.09,10126.2522907758,10949.6254435537,145.390234180369,718.196212356411,0.00160877288901684,0.00234109764341817,0.00170050517706954,-0.0130790311512845,0.0127420743445565
"924","2013-07-22",1695.53,10169.1539996929,10983.5992089651,147.169076305221,724.264452451825,0.00203092506385083,0.00422773234535612,0.00309792956764099,0.0121607071299472,0.00841378353235633
"925","2013-07-23",1692.39,10142.1060722521,10993.2963109877,148.568053642697,732.033215903372,-0.00185364524492115,-0.00266334469978524,0.000882481571899518,0.00946102217886402,0.0106692983391499
"926","2013-07-24",1685.94,10138.4839203675,11057.1522829243,146.930779972073,726.643739252775,-0.00381845931989311,-0.000357203801705452,0.005791823252002,-0.0110815356215639,-0.00738957471872581
"927","2013-07-25",1690.25,10133.7486540532,11018.2952734997,146.712034816949,722.708989429703,0.00255317523083765,-0.000467167726400319,-0.00352038611721461,-0.00148987262462708,-0.00542967824467944
"928","2013-07-26",1691.65,10078.0904059041,10950.8699694515,143.787320647197,719.543984171351,0.000827937005809076,-0.00550750366379482,-0.00613819551208294,-0.0201364508343742,-0.0043889808472537
"929","2013-07-29",1685.33,10063.276576162,10952.1681474606,139.525998100316,725.364376301344,-0.00374299366806952,-0.00147098580016269,0.000118538624978015,-0.0300843176671854,0.00805646056315368
"930","2013-07-30",1685.96,10012.1133627914,10969.5225464191,141.473918276587,723.944413074848,0.000373744179428925,-0.00509711884024355,0.00158330877178514,0.0138644267521491,-0.00195950468423689
"931","2013-07-31",1685.73,10062.4012158055,11003.8159819173,139.767877046414,726.650634018365,-0.000136430099064277,0.00501012943634649,0.00312137031860082,-0.0121323514859579,0.00373119167690472
"932","2013-08-01",1706.87,10101.2547241119,11110.607661823,140.761507537688,729.193933566976,0.0124625795048718,0.00385382060769501,0.0096581771024713,0.00708399690837869,0.00349391987648939
"933","2013-08-02",1709.67,10161.8312442678,11167.5611052072,146.34160158621,753.781697213156,0.00163908552329151,0.00597902024511576,0.00511294873954782,0.0388766032954182,0.0331630763740058
"934","2013-08-05",1707.14,10163.6419468755,11136.9579631349,145.117045963441,756.947328676609,-0.00148091375427928,0.000178170770780639,-0.00274412204832331,-0.00840299533795541,0.00419087214513691
